,open,high,low,close,complete,volume,time
0,0.76647,0.77072,0.76534,0.77024,True,6887.0,1513807200.000000000
1,0.77048,0.7721,0.77004,0.77122,True,6812.0,1513893600.000000000
2,0.7718,0.77294,0.77127,0.77286,True,2699.0,1514239200.000000000
3,0.77266,0.77791,0.77237,0.77688,True,5630.0,1514325600.000000000
4,0.77663,0.78095,0.77655,0.77961,True,5164.0,1514412000.000000000
5,0.77984,0.78251,0.77886,0.78069,True,6801.0,1514498400.000000000
6,0.78067,0.78446,0.77937,0.78296,True,9947.0,1514844000.000000000
7,0.78296,0.78448,0.78054,0.78356,True,8015.0,1514930400.000000000
8,0.78362,0.78667,0.78147,0.78638,True,8093.0,1515016800.000000000
9,0.78638,0.78748,0.7835,0.78628,True,9614.0,1515103200.000000000
10,0.78645,0.78726,0.78268,0.78406,True,6310.0,1515362400.000000000
11,0.78434,0.78648,0.78076,0.7823,True,7872.0,1515448800.000000000
12,0.78239,0.78678,0.78083,0.78426,True,13002.0,1515535200.000000000
13,0.78426,0.78946,0.78376,0.78912,True,12129.0,1515621600.000000000
14,0.78918,0.79251,0.78483,0.79162,True,13612.0,1515708000.000000000
15,0.79022,0.79788,0.79022,0.79653,True,14120.0,1515967200.000000000
16,0.79653,0.79751,0.79369,0.79594,True,10315.0,1516053600.000000000
17,0.79594,0.80231,0.79404,0.79705,True,16272.0,1516140000.000000000
18,0.79728,0.8007,0.79415,0.79992,True,15447.0,1516226400.000000000
19,0.79992,0.80386,0.79836,0.79941,True,12736.0,1516312800.000000000
20,0.79994,0.8027,0.7979,0.80162,True,8112.0,1516572000.000000000
21,0.80176,0.80298,0.79566,0.8,True,11616.0,1516658400.000000000
22,0.80023,0.8083,0.79935,0.80634,True,15248.0,1516744800.000000000
23,0.80592,0.8119,0.8012,0.8025,True,33455.0,1516831200.000000000
24,0.80256,0.81357,0.80046,0.81108,True,23594.0,1516917600.000000000
25,0.81018,0.81182,0.80744,0.80949,True,16155.0,1517176800.000000000
26,0.8093,0.81136,0.80428,0.80834,True,15590.0,1517263200.000000000
27,0.80808,0.81167,0.80353,0.80568,True,24186.0,1517349600.000000000
28,0.80568,0.80672,0.79876,0.8038,True,17809.0,1517436000.000000000
29,0.80418,0.8044,0.79182,0.79219,True,26496.0,1517522400.000000000
30,0.79148,0.79538,0.78752,0.78778,True,29720.0,1517781600.000000000
31,0.78778,0.79099,0.78356,0.79066,True,34794.0,1517868000.000000000
32,0.79052,0.79094,0.78169,0.78212,True,17026.0,1517954400.000000000
33,0.78232,0.78433,0.7776,0.77814,True,25180.0,1518040800.000000000
34,0.77796,0.78308,0.77592,0.78116,True,27613.0,1518127200.000000000
35,0.78156,0.78636,0.78096,0.78622,True,13647.0,1518386400.000000000
36,0.786,0.78768,0.7828,0.78594,True,12918.0,1518472800.000000000
37,0.78584,0.79346,0.77734,0.79259,True,29686.0,1518559200.000000000
38,0.79265,0.79668,0.78918,0.79449,True,23293.0,1518645600.000000000
39,0.79418,0.79884,0.78924,0.79093,True,19783.0,1518732000.000000000
40,0.79078,0.79356,0.78983,0.79127,True,13537.0,1518991200.000000000
41,0.7915,0.79336,0.7874,0.78841,True,18864.0,1519077600.000000000
42,0.78817,0.79038,0.78029,0.78042,True,25055.0,1519164000.000000000
43,0.78036,0.78598,0.77908,0.7846,True,15789.0,1519250400.000000000
44,0.7846,0.78478,0.78044,0.78408,True,13055.0,1519336800.000000000
45,0.78415,0.78935,0.78258,0.78542,True,13551.0,1519596000.000000000
