,open,high,low,close,complete,volume,time
0,1.53728,1.53852,1.5343,1.53436,True,4464.0,1514239200.000000000
1,1.53426,1.5357,1.52798,1.5302,True,9785.0,1514325600.000000000
2,1.53151,1.53492,1.52885,1.53167,True,8280.0,1514412000.000000000
3,1.53148,1.53942,1.53056,1.53749,True,10016.0,1514498400.000000000
4,1.53836,1.54298,1.53232,1.54018,True,13144.0,1514844000.000000000
5,1.5401,1.54312,1.53165,1.53348,True,12046.0,1514930400.000000000
6,1.53324,1.54156,1.53134,1.53452,True,12563.0,1515016800.000000000
7,1.53465,1.53948,1.52895,1.52997,True,12446.0,1515103200.000000000
8,1.5294,1.53414,1.52531,1.5262,True,10412.0,1515362400.000000000
9,1.52605,1.52739,1.52173,1.52575,True,12611.0,1515448800.000000000
10,1.52564,1.53119,1.52332,1.5234,True,18836.0,1515535200.000000000
11,1.52351,1.53134,1.51556,1.52462,True,18931.0,1515621600.000000000
12,1.52474,1.54467,1.52432,1.5408,True,21688.0,1515708000.000000000
13,1.5429,1.54416,1.53528,1.53968,True,18706.0,1515967200.000000000
14,1.53985,1.54248,1.53416,1.5402,True,18456.0,1516053600.000000000
15,1.54028,1.54098,1.52678,1.52888,True,24408.0,1516140000.000000000
16,1.529,1.53442,1.52632,1.53008,True,19167.0,1516226400.000000000
17,1.52982,1.53251,1.52706,1.52874,True,17838.0,1516312800.000000000
18,1.53378,1.53404,1.52701,1.52942,True,12264.0,1516572000.000000000
19,1.52932,1.5398,1.5286,1.53726,True,17084.0,1516658400.000000000
20,1.53751,1.53987,1.52792,1.53908,True,21754.0,1516744800.000000000
21,1.53969,1.54951,1.5336,1.54502,True,35786.0,1516831200.000000000
22,1.54449,1.54661,1.52958,1.53255,True,24809.0,1516917600.000000000
23,1.53383,1.53604,1.52608,1.52964,True,18853.0,1517176800.000000000
24,1.52997,1.53793,1.52784,1.53432,True,21936.0,1517263200.000000000
25,1.53455,1.5425,1.53143,1.54092,True,27926.0,1517349600.000000000
26,1.54047,1.55763,1.53956,1.55575,True,24073.0,1517436000.000000000
27,1.55632,1.57315,1.55536,1.57256,True,28142.0,1517522400.000000000
28,1.57171,1.57582,1.56348,1.56971,True,29528.0,1517781600.000000000
29,1.5699,1.57969,1.56478,1.5656,True,45470.0,1517868000.000000000
30,1.5655,1.57465,1.56395,1.56788,True,27065.0,1517954400.000000000
31,1.5674,1.5745,1.56493,1.5739,True,34833.0,1518040800.000000000
32,1.57412,1.57848,1.5648,1.56833,True,33805.0,1518127200.000000000
33,1.56734,1.57125,1.5624,1.5634,True,19428.0,1518386400.000000000
34,1.56362,1.57796,1.56079,1.57178,True,19139.0,1518472800.000000000
