,open,high,low,close,complete,volume,time
0,0.97488,0.97848,0.97392,0.97489,True,21071.0,1515103200.000000000
1,0.97537,0.97844,0.97418,0.97738,True,14020.0,1515362400.000000000
2,0.97681,0.9842,0.97654,0.98342,True,18197.0,1515448800.000000000
3,0.98257,0.9846,0.97542,0.97818,True,26957.0,1515535200.000000000
4,0.97807,0.98166,0.97324,0.9756,True,29383.0,1515621600.000000000
5,0.97556,0.97706,0.96655,0.96758,True,35547.0,1515708000.000000000
6,0.968,0.96882,0.96033,0.96322,True,36103.0,1515967200.000000000
7,0.96332,0.96656,0.9581,0.95958,True,28948.0,1516053600.000000000
8,0.95976,0.96598,0.95726,0.96596,True,39602.0,1516140000.000000000
9,0.96636,0.96704,0.95745,0.95908,True,32865.0,1516226400.000000000
10,0.95864,0.96435,0.95356,0.96417,True,33878.0,1516312800.000000000
11,0.96086,0.96402,0.95931,0.9617,True,24060.0,1516572000.000000000
12,0.96204,0.9634,0.95668,0.95779,True,28915.0,1516658400.000000000
13,0.9578,0.95814,0.94272,0.94498,True,36463.0,1516744800.000000000
14,0.94485,0.94692,0.92894,0.94091,True,83197.0,1516831200.000000000
15,0.9408,0.94338,0.93232,0.93381,True,53650.0,1516917600.000000000
16,0.93419,0.93874,0.93275,0.93761,True,42400.0,1517176800.000000000
17,0.93764,0.93939,0.93099,0.93412,True,39950.0,1517263200.000000000
18,0.93493,0.93594,0.92892,0.93112,True,48163.0,1517349600.000000000
19,0.93175,0.93422,0.92563,0.92672,True,41826.0,1517436000.000000000
20,0.92686,0.9337,0.92551,0.93168,True,52945.0,1517522400.000000000
21,0.93238,0.93768,0.92874,0.93149,True,54310.0,1517781600.000000000
22,0.93184,0.93975,0.93066,0.93617,True,63838.0,1517868000.000000000
23,0.93624,0.9455,0.93403,0.94356,True,38470.0,1517954400.000000000
24,0.94395,0.94702,0.93542,0.93602,True,59107.0,1518040800.000000000
25,0.93594,0.94094,0.93487,0.93932,True,48687.0,1518127200.000000000
26,0.93993,0.94086,0.93635,0.9393,True,27909.0,1518386400.000000000
27,0.93906,0.93988,0.93225,0.93486,True,26220.0,1518472800.000000000
28,0.93432,0.93744,0.92856,0.92924,True,43307.0,1518559200.000000000
29,0.92917,0.92964,0.92103,0.92196,True,41470.0,1518645600.000000000
30,0.92192,0.9288,0.91872,0.92734,True,34757.0,1518732000.000000000
31,0.9282,0.93202,0.92632,0.92921,True,29369.0,1518991200.000000000
32,0.92957,0.93698,0.92849,0.93612,True,25463.0,1519077600.000000000
33,0.93665,0.93973,0.93428,0.93894,True,35567.0,1519164000.000000000
34,0.93892,0.94098,0.9326,0.93293,True,28445.0,1519250400.000000000
35,0.93267,0.93746,0.93239,0.93598,True,25435.0,1519336800.000000000
36,0.93616,0.93919,0.93258,0.9381,True,27665.0,1519596000.000000000
