,open,high,low,close,complete,volume,time
0,1.16931,1.17558,1.16931,1.17338,True,8610.0,1514239200.000000000
1,1.17345,1.17772,1.17236,1.17266,True,12622.0,1514325600.000000000
2,1.17321,1.17381,1.16812,1.16918,True,20647.0,1514412000.000000000
3,1.16932,1.17226,1.16718,1.16926,True,15510.0,1514498400.000000000
4,1.17042,1.1728,1.16922,1.17166,True,15764.0,1514844000.000000000
5,1.17171,1.17628,1.1701,1.17395,True,15150.0,1514930400.000000000
6,1.17416,1.17755,1.17333,1.17494,True,14169.0,1515016800.000000000
7,1.17631,1.17786,1.17236,1.17244,True,14197.0,1515103200.000000000
8,1.173,1.17469,1.16838,1.16911,True,12306.0,1515362400.000000000
9,1.16906,1.17393,1.16902,1.17376,True,14367.0,1515448800.000000000
10,1.17308,1.17477,1.16866,1.16928,True,22219.0,1515535200.000000000
11,1.16921,1.17576,1.16887,1.17418,True,21682.0,1515621600.000000000
12,1.17437,1.18117,1.174,1.18043,True,25832.0,1515708000.000000000
13,1.18046,1.18332,1.17836,1.18113,True,22361.0,1515967200.000000000
14,1.18146,1.18282,1.17614,1.17646,True,22270.0,1516053600.000000000
15,1.17658,1.18023,1.17536,1.17671,True,28876.0,1516140000.000000000
16,1.17646,1.17754,1.17292,1.17361,True,19249.0,1516226400.000000000
17,1.17349,1.17806,1.17121,1.17786,True,20310.0,1516312800.000000000
18,1.17928,1.1798,1.17516,1.17938,True,16081.0,1516572000.000000000
19,1.17924,1.17968,1.17679,1.17781,True,17514.0,1516658400.000000000
20,1.1781,1.17817,1.16856,1.17327,True,26422.0,1516744800.000000000
21,1.17315,1.17376,1.16264,1.16694,True,52284.0,1516831200.000000000
22,1.16678,1.16852,1.15879,1.16043,True,31933.0,1516917600.000000000
23,1.16108,1.16374,1.1541,1.16088,True,22916.0,1517176800.000000000
24,1.16109,1.16144,1.15684,1.15844,True,24486.0,1517263200.000000000
25,1.15919,1.16374,1.15534,1.15603,True,29946.0,1517349600.000000000
26,1.1561,1.16073,1.15516,1.15877,True,24560.0,1517436000.000000000
27,1.15947,1.16226,1.15787,1.16023,True,27096.0,1517522400.000000000
28,1.16042,1.16398,1.15092,1.15212,True,30068.0,1517781600.000000000
29,1.15217,1.16289,1.15126,1.15859,True,42353.0,1517868000.000000000
30,1.15874,1.16196,1.15588,1.15687,True,26987.0,1517954400.000000000
31,1.15692,1.15948,1.14466,1.14648,True,37486.0,1518040800.000000000
32,1.14669,1.15282,1.14501,1.15113,True,35342.0,1518127200.000000000
33,1.15034,1.15505,1.14868,1.15445,True,19486.0,1518386400.000000000
34,1.15418,1.15624,1.1508,1.1551,True,20994.0,1518472800.000000000
35,1.15489,1.15852,1.14984,1.1571,True,28779.0,1518559200.000000000
36,1.1572,1.15758,1.15196,1.15309,True,25699.0,1518645600.000000000
37,1.15261,1.15466,1.15028,1.15107,True,23128.0,1518732000.000000000
38,1.15112,1.15362,1.15042,1.1527,True,16046.0,1518991200.000000000
39,1.15254,1.15579,1.15184,1.1551,True,19437.0,1519077600.000000000
40,1.15518,1.15605,1.1532,1.15346,True,23503.0,1519164000.000000000
41,1.15361,1.15444,1.1499,1.15028,True,19250.0,1519250400.000000000
42,1.1502,1.15236,1.14914,1.1512,True,15973.0,1519336800.000000000
43,1.15157,1.1555,1.14962,1.1554,True,16296.0,1519596000.000000000
44,1.15527,1.15632,1.14851,1.14874,True,22403.0,1519682400.000000000
45,1.1487,1.15342,1.14857,1.15186,True,20156.0,1519768800.000000000
46,1.1518,1.15606,1.15138,1.15536,True,27497.0,1519855200.000000000
47,1.15532,1.1561,1.14963,1.15519,True,26182.0,1519941600.000000000
48,1.15518,1.16008,1.15109,1.15949,True,25474.0,1520200800.000000000
49,1.15943,1.16742,1.15931,1.16682,True,24204.0,1520287200.000000000
50,1.1669,1.17126,1.16314,1.17094,True,26213.0,1520373600.000000000
51,1.17061,1.17415,1.16828,1.17098,True,29622.0,1520460000.000000000
52,1.17093,1.17266,1.16777,1.17074,True,24464.0,1520546400.000000000
53,1.1705,1.1716,1.16742,1.1689,True,14841.0,1520802000.000000000
54,1.1689,1.17091,1.16786,1.16968,True,21597.0,1520888400.000000000
55,1.16972,1.17124,1.16828,1.16862,True,19477.0,1520974800.000000000
56,1.16866,1.17124,1.16772,1.17068,True,19101.0,1521061200.000000000
57,1.17068,1.17136,1.16883,1.17028,True,17641.0,1521147600.000000000
58,1.1706,1.17446,1.16934,1.17308,True,18755.0,1521406800.000000000
59,1.17318,1.1749,1.1696,1.17086,True,18086.0,1521493200.000000000
60,1.17086,1.17294,1.16886,1.17162,True,24292.0,1521579600.000000000
61,1.17196,1.17248,1.16514,1.16773,True,27642.0,1521666000.000000000
62,1.168,1.17161,1.16536,1.17026,True,23303.0,1521752400.000000000
63,1.17004,1.17738,1.1694,1.17675,True,15941.0,1522011600.000000000
64,1.17685,1.1774,1.17382,1.17426,True,18410.0,1522098000.000000000
65,1.1745,1.18036,1.17374,1.17742,True,22171.0,1522184400.000000000
66,1.17804,1.17966,1.17546,1.17648,True,17534.0,1522270800.000000000
67,1.17638,1.17695,1.17344,1.17522,True,7801.0,1522357200.000000000
68,1.17468,1.17636,1.17373,1.17516,True,10927.0,1522616400.000000000
69,1.1746,1.17748,1.17401,1.1764,True,15490.0,1522702800.000000000
70,1.17648,1.18048,1.17557,1.17972,True,15971.0,1522789200.000000000
71,1.17985,1.18054,1.17722,1.17926,True,14300.0,1522875600.000000000
72,1.17934,1.18046,1.17692,1.17798,True,20515.0,1522962000.000000000
73,1.17725,1.17986,1.17698,1.178,True,14960.0,1523221200.000000000
74,1.178,1.18262,1.17684,1.18234,True,17920.0,1523307600.000000000
75,1.1821,1.1881,1.18194,1.18446,True,17488.0,1523394000.000000000
76,1.1853,1.18898,1.1843,1.18623,True,18014.0,1523480400.000000000
77,1.18618,1.18794,1.18504,1.18636,True,13428.0,1523566800.000000000
78,1.18718,1.1885,1.18602,1.18842,True,11800.0,1523826000.000000000
79,1.18842,1.19541,1.18807,1.1952,True,13622.0,1523912400.000000000
80,1.19527,1.19923,1.19504,1.19866,True,14987.0,1523998800.000000000
81,1.19873,1.20018,1.19576,1.1991,True,17916.0,1524085200.000000000
82,1.19938,1.20056,1.19501,1.19808,True,16334.0,1524171600.000000000
83,1.1972,1.19838,1.19266,1.19425,True,16431.0,1524430800.000000000
84,1.19442,1.19905,1.19252,1.19754,True,16924.0,1524517200.000000000
85,1.19766,1.19973,1.19564,1.19568,True,15488.0,1524603600.000000000
86,1.19579,1.19904,1.19555,1.19708,True,21152.0,1524690000.000000000
87,1.1968,1.19844,1.19528,1.19828,True,17228.0,1524776400.000000000
88,1.19778,1.19877,1.19564,1.1967,True,17031.0,1525035600.000000000
89,1.19662,1.19738,1.19358,1.19516,True,14589.0,1525122000.000000000
90,1.19462,1.19638,1.19352,1.19428,True,22719.0,1525208400.000000000
91,1.1944,1.1969,1.19386,1.19616,True,22195.0,1525294800.000000000
92,1.19647,1.19752,1.19364,1.19616,True,19423.0,1525381200.000000000
93,1.19614,1.19798,1.19476,1.19553,True,14884.0,1525640400.000000000
94,1.1953,1.19654,1.18662,1.18859,True,18601.0,1525726800.000000000
95,1.18864,1.19226,1.18666,1.19158,True,18300.0,1525813200.000000000
96,1.19152,1.19578,1.19,1.19524,True,19240.0,1525899600.000000000
97,1.19518,1.1958,1.1925,1.19474,True,14731.0,1525986000.000000000
98,1.19455,1.19802,1.19314,1.19325,True,12126.0,1526245200.000000000
99,1.19325,1.19414,1.18486,1.18541,True,17818.0,1526331600.000000000
100,1.18546,1.18572,1.17716,1.1822,True,19613.0,1526418000.000000000
101,1.18227,1.18408,1.18029,1.18145,True,18999.0,1526504400.000000000
102,1.18138,1.1818,1.17302,1.17436,True,15043.0,1526590800.000000000
103,1.1743,1.1762,1.17074,1.1759,True,13532.0,1526850000.000000000
104,1.17564,1.17715,1.16846,1.16932,True,18133.0,1526936400.000000000
105,1.16932,1.16992,1.15814,1.16482,True,28621.0,1527022800.000000000
106,1.16448,1.16529,1.15884,1.162,True,22150.0,1527109200.000000000
107,1.16176,1.16427,1.15258,1.15304,True,22531.0,1527195600.000000000
108,1.15934,1.16289,1.15458,1.15532,True,18411.0,1527454800.000000000
109,1.15532,1.15544,1.13684,1.14386,True,38206.0,1527541200.000000000
110,1.14364,1.15675,1.14219,1.15382,True,38196.0,1527627600.000000000
111,1.15376,1.15715,1.14638,1.15272,True,32573.0,1527714000.000000000
112,1.15268,1.15743,1.1502,1.1518,True,26604.0,1527800400.000000000
113,1.1518,1.15648,1.1518,1.15584,True,18413.0,1528059600.000000000
114,1.15588,1.1564,1.15071,1.15374,True,19842.0,1528146000.000000000
115,1.15374,1.164,1.15318,1.16148,True,20447.0,1528232400.000000000
116,1.16082,1.16352,1.15586,1.15682,True,19539.0,1528318800.000000000
117,1.15706,1.1619,1.15372,1.15926,True,22104.0,1528405200.000000000
118,1.1597,1.16571,1.15919,1.16124,True,16455.0,1528664400.000000000
119,1.16119,1.16254,1.15814,1.15894,True,19813.0,1528750800.000000000
120,1.15882,1.16246,1.15881,1.16204,True,20787.0,1528837200.000000000
121,1.1622,1.16486,1.15314,1.15346,True,27302.0,1528923600.000000000
122,1.15324,1.15863,1.15258,1.15784,True,25318.0,1529010000.000000000
123,1.15668,1.15725,1.15335,1.15668,True,15441.0,1529269200.000000000
124,1.15668,1.1572,1.14876,1.15224,True,25494.0,1529355600.000000000
125,1.15206,1.15525,1.15087,1.15316,True,21217.0,1529442000.000000000
126,1.15388,1.15432,1.14794,1.15093,True,27635.0,1529528400.000000000
127,1.151,1.15512,1.14996,1.15158,True,29347.0,1529614800.000000000
128,1.15222,1.15574,1.149,1.15516,True,24508.0,1529874000.000000000
129,1.15524,1.15652,1.15251,1.1539,True,26944.0,1529960400.000000000
130,1.1537,1.15554,1.15096,1.15204,True,28134.0,1530046800.000000000
131,1.15214,1.15658,1.15136,1.154,True,30639.0,1530133200.000000000
132,1.15418,1.16006,1.15333,1.15744,True,34707.0,1530219600.000000000
133,1.15556,1.15772,1.15352,1.15641,True,20553.0,1530478800.000000000
134,1.15634,1.15856,1.15569,1.15716,True,18317.0,1530565200.000000000
135,1.15676,1.15843,1.15492,1.15734,True,14796.0,1530651600.000000000
136,1.15734,1.16197,1.15682,1.1615,True,17734.0,1530738000.000000000
137,1.16144,1.16399,1.16029,1.16276,True,20884.0,1530824400.000000000
138,1.16245,1.16569,1.16059,1.16526,True,16080.0,1531083600.000000000
139,1.16544,1.16594,1.16323,1.16488,True,15490.0,1531170000.000000000
140,1.1647,1.16582,1.16196,1.16276,True,25010.0,1531256400.000000000
141,1.16276,1.17082,1.16216,1.16977,True,19119.0,1531342800.000000000
142,1.1696,1.17088,1.16582,1.1706,True,18358.0,1531429200.000000000
143,1.1703,1.17144,1.16704,1.16738,True,16525.0,1531688400.000000000
144,1.16744,1.16818,1.16404,1.16636,True,19724.0,1531774800.000000000
145,1.16636,1.16696,1.16028,1.1628,True,17843.0,1531861200.000000000
146,1.16322,1.164,1.1614,1.16343,True,25855.0,1531947600.000000000
147,1.1635,1.16548,1.16258,1.16352,True,28478.0,1532034000.000000000
148,1.16376,1.1642,1.16034,1.16068,True,15892.0,1532293200.000000000
149,1.16132,1.1632,1.1596,1.1612,True,18603.0,1532379600.000000000
150,1.1612,1.16348,1.15952,1.16314,True,21397.0,1532466000.000000000
151,1.16325,1.16382,1.15737,1.15746,True,19850.0,1532552400.000000000
152,1.15752,1.16061,1.15676,1.15928,True,17223.0,1532638800.000000000
153,1.15912,1.16044,1.15673,1.157,True,12246.0,1532898000.000000000
154,1.15696,1.15982,1.1561,1.15798,True,19457.0,1532984400.000000000
155,1.15794,1.16039,1.15648,1.15674,True,15434.0,1533070800.000000000
156,1.15679,1.15716,1.15304,1.15326,True,14811.0,1533157200.000000000
157,1.15322,1.15422,1.14974,1.15016,True,18620.0,1533243600.000000000
158,1.1506,1.15288,1.14982,1.1514,True,11661.0,1533502800.000000000
159,1.1514,1.15476,1.1511,1.15464,True,10247.0,1533589200.000000000
160,1.15446,1.1558,1.15276,1.15329,True,13064.0,1533675600.000000000
161,1.15344,1.15372,1.14507,1.14542,True,15518.0,1533762000.000000000
162,1.14554,1.14618,1.134,1.13562,True,36033.0,1533848400.000000000
163,1.13102,1.13608,1.12872,1.13306,True,30753.0,1534107600.000000000
164,1.13274,1.13555,1.1266,1.12775,True,23640.0,1534194000.000000000
165,1.12866,1.13058,1.12437,1.12736,True,25454.0,1534280400.000000000
166,1.1275,1.1348,1.12638,1.13406,True,24547.0,1534366800.000000000
167,1.13416,1.13948,1.13301,1.13888,True,21128.0,1534453200.000000000
168,1.13824,1.1388,1.1354,1.13828,True,15135.0,1534712400.000000000
169,1.13846,1.14191,1.13594,1.1397,True,23448.0,1534798800.000000000
170,1.13964,1.14103,1.13752,1.1402,True,17700.0,1534885200.000000000
171,1.1403,1.14079,1.13647,1.13807,True,17996.0,1534971600.000000000
172,1.13802,1.14305,1.13762,1.14282,True,18192.0,1535058000.000000000
173,1.14256,1.14504,1.14112,1.14408,True,14770.0,1535317200.000000000
174,1.14408,1.14544,1.1417,1.14176,True,16836.0,1535403600.000000000
175,1.14148,1.1424,1.13444,1.13616,True,19504.0,1535490000.000000000
176,1.13634,1.13698,1.13035,1.131,True,20063.0,1535576400.000000000
177,1.13074,1.13126,1.12396,1.12422,True,24072.0,1535662800.000000000
178,1.12502,1.12722,1.12404,1.12612,True,12784.0,1535922000.000000000
179,1.12622,1.1291,1.12422,1.12846,True,20867.0,1536008400.000000000
180,1.12832,1.13206,1.12536,1.1303,True,23611.0,1536094800.000000000
181,1.12992,1.13116,1.12176,1.12188,True,20563.0,1536181200.000000000
182,1.12184,1.12454,1.11837,1.11992,True,23924.0,1536267600.000000000
183,1.11966,1.1316,1.11856,1.13042,True,15730.0,1536526800.000000000
184,1.13052,1.13438,1.12638,1.12844,True,15924.0,1536613200.000000000
185,1.12868,1.13116,1.1269,1.12846,True,16191.0,1536699600.000000000
186,1.1295,1.13158,1.12624,1.1287,True,17595.0,1536786000.000000000
187,1.1289,1.13043,1.12419,1.12474,True,15040.0,1536872400.000000000
188,1.12502,1.12606,1.1231,1.12456,True,13457.0,1537131600.000000000
189,1.12456,1.12628,1.1223,1.1254,True,18376.0,1537218000.000000000
190,1.12532,1.13274,1.1249,1.12896,True,16457.0,1537304400.000000000
191,1.12916,1.13218,1.12735,1.1294,True,19552.0,1537390800.000000000
192,1.12918,1.13086,1.12222,1.12622,True,21015.0,1537477200.000000000
193,1.1264,1.13364,1.12539,1.13342,True,14506.0,1537736400.000000000
194,1.13342,1.13826,1.1325,1.1355,True,14753.0,1537822800.000000000
195,1.13524,1.13851,1.13324,1.1339,True,17963.0,1537909200.000000000
196,1.1339,1.14148,1.13122,1.1377,True,22139.0,1537995600.000000000
197,1.13762,1.13988,1.12812,1.13926,True,21480.0,1538082000.000000000
198,1.13876,1.14288,1.13646,1.13906,True,16708.0,1538341200.000000000
199,1.13906,1.13965,1.13126,1.13629,True,20143.0,1538427600.000000000
200,1.13652,1.14216,1.1359,1.13904,True,24029.0,1538514000.000000000
201,1.13854,1.14358,1.13669,1.14181,True,23182.0,1538600400.000000000
202,1.14177,1.145,1.14114,1.14298,True,21426.0,1538686800.000000000
203,1.14304,1.14426,1.13814,1.14046,True,15724.0,1538946000.000000000
204,1.14062,1.14158,1.13692,1.1398,True,20245.0,1539032400.000000000
205,1.1401,1.14443,1.139,1.14067,True,20686.0,1539118800.000000000
206,1.14076,1.14894,1.13918,1.14714,True,32439.0,1539205200.000000000
207,1.14721,1.14924,1.14492,1.14646,True,21078.0,1539291600.000000000
208,1.14408,1.14646,1.1415,1.14286,True,18706.0,1539550800.000000000
209,1.14352,1.14788,1.14301,1.14662,True,17397.0,1539637200.000000000
210,1.14662,1.1483,1.14377,1.14462,True,19172.0,1539723600.000000000
211,1.14466,1.14668,1.13991,1.1403,True,21922.0,1539810000.000000000
212,1.14044,1.14922,1.13922,1.14702,True,20510.0,1539896400.000000000
213,1.14628,1.15014,1.14172,1.14206,True,18466.0,1540155600.000000000
214,1.14192,1.14302,1.13976,1.14122,True,19502.0,1540242000.000000000
215,1.14134,1.14202,1.13552,1.13648,True,23397.0,1540328400.000000000
216,1.13608,1.14164,1.13592,1.13704,True,22912.0,1540414800.000000000
217,1.13696,1.13862,1.13433,1.13712,True,24919.0,1540501200.000000000
218,1.13674,1.14094,1.13652,1.13952,True,18804.0,1540760400.000000000
